SEKTOR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,180,301,302,303,304,305,307,308,309,310,407,408,409,501,503,509,600,700
48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,8.00,82.00,0.00,14177.00,16708.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1212484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1930.00,16744.00,0.00,0.00,0.00,0.00,42.00,512.00,107.00,0.00,0.00,0.00,0.00,524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,1263492.00,4836910.00,0.00,0.00,30872.00,3567965.00,19657251.00,23225215.00,28092997.00,29356490.00,389862.00,59870.00,449732.00,0.00,0.00,0.00,28906757.00,29356489.00
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4914960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,4914997.00,11998.00,0.00,0.00,15904.00,99897.00,1366141.00,1466038.00,1493939.00,6408936.00,480806.00,5098027.00,5578833.00,0.00,0.00,0.00,830104.00,6408937.00
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,11400.00,80.00,34.00,1271.00,51.00,0.00,95.00,311.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1893.00,310.00,2249.00,0.00,0.00,0.00,0.00,0.00,2225.00,6081.00,219.00,0.00,1475.00,207.00,677.00,219.00,511.00,17919.00,11.00,452643.00,139417.00,45075.00,11606.00,816.00,3210.00,470.00,2904.00,525.00,26242.00,27121.00,712.00,687.00,2344.00,314.00,854.00,4311.00,823.00,9643.00,5928.00,3230.00,895.00,685.00,164618.00,21999.00,17940.00,178.00,2435.00,604.00,99.00,375.00,1058.00,3114.00,33222.00,827.00,1494.00,648.00,1502.00,1020.00,1060.00,627.00,29.00,216.00,15960.00,0.00,80.00,331.00,1487.00,17956.00,1609.00,0.00,1078248.00,3142890.00,28980.00,1134050.00,3964.00,3073242.00,613407.00,3686649.00,7996533.00,9074782.00,1723728.00,490208.00,2213936.00,0.00,0.00,0.00,6860845.00,9074781.00
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205709.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00,213.00,4.00,0.00,0.00,693.00,0.00,0.00,0.00,0.00,430.00,0.00,0.00,0.00,0.00,779713.00,232529.00,3288.00,0.00,0.00,0.00,0.00,1200.00,7104.00,563.00,472.00,649.00,761.00,689.00,36795.00,8932.00,6941.00,1086.00,12290.00,12386.00,0.00,0.00,0.00,112757.00,13711.00,14372.00,8622.00,7612.00,206.00,229.00,153.00,1984.00,1241.00,727.00,18.00,52.00,0.00,771.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,2346.00,0.00,1477517.00,1282156.00,3671.00,649533.00,75172.00,5028297.00,1716788.00,6745085.00,8755617.00,10233134.00,557826.00,759628.00,1317454.00,0.00,0.00,0.00,8915680.00,10233134.00
52,129.00,7221.00,4243.00,2633.00,288.00,143.00,669.00,129.00,64.00,2452.00,81.00,29.00,608.00,40.00,308.00,0.00,1691.00,2892.00,0.00,0.00,0.00,9276.00,5111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,138.00,1000.00,0.00,0.00,0.00,0.00,31964.00,160.00,371.00,0.00,0.00,733.00,0.00,0.00,557.00,0.00,0.00,214.00,607.00,0.00,355210.00,51837.00,321.00,630.00,556.00,588.00,457.00,195.00,668.00,519.00,6700.00,5063.00,4402.00,7535.00,10720.00,18029.00,87187.00,22019.00,304.00,1247.00,637744.00,93060.00,1241.00,7317.00,274.00,214.00,295.00,37.00,106.00,97.00,292.00,807.00,233.00,273.00,595.00,1384.00,164.00,290.00,182.00,0.00,121.00,417.00,0.00,57.00,238.00,119.00,3827.00,0.00,0.00,1397701.00,524077.00,16696.00,1420165.00,779.00,3483954.00,2679132.00,6163086.00,8124802.00,9522503.00,240736.00,900382.00,1141118.00,0.00,0.00,0.00,8381385.00,9522503.00
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.00,349.00,6.00,29.00,132.00,105.00,0.00,47.00,126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,13.00,93.00,0.00,0.00,0.00,0.00,19.00,99.00,152.00,203.00,0.00,1572.00,918.00,3467.00,739.00,594.00,465854.00,8.00,12870.00,11107.00,13416.00,613371.00,873156.00,4113.00,3094.00,2615.00,1071.00,1455.00,8339.00,68878.00,2239.00,829.00,3072.00,2433.00,2972.00,2900.00,13265.00,7184.00,4384.00,6224.00,89566.00,804466.00,696.00,82633.00,1269.00,1743.00,735.00,2900.00,354.00,5027.00,2814.00,679.00,481.00,140.00,661.00,12125.00,413.00,440.00,56.00,21.00,521.00,62434.00,0.00,78.00,266.00,248.00,7497.00,492.00,0.00,3212789.00,608774.00,287471.00,0.00,31004.00,3004336.00,286415.00,3290751.00,4217999.00,7430787.00,641141.00,156392.00,797533.00,0.00,0.00,0.00,6633254.00,7430787.00
54,0.00,0.00,0.00,0.00,0.00,685.00,0.00,0.00,0.00,477.00,827.00,26.00,17.00,1018.00,239.00,0.00,83.00,174.00,0.00,0.00,0.00,6990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,547.00,13.00,81.00,1667.00,5765.00,6794.00,24.00,11.00,187.00,1163.00,204.00,0.00,10840.00,264.00,5272.00,4549.00,1385.00,422476.00,98.00,55343.00,31131.00,45611.00,397574.00,502564.00,23253.00,1581.00,27696.00,0.00,27578.00,1432.00,30334.00,0.00,1667.00,39671.00,345.00,927.00,833.00,21340.00,10495.00,7624.00,3877.00,0.00,1998499.00,1005.00,57001.00,960.00,4730.00,2162.00,143.00,72.00,194.00,1581.00,9905.00,681.00,480.00,820.00,44364.00,1409.00,9826.00,0.00,33.00,132.00,71512.00,0.00,429.00,4468.00,742.00,19446.00,302878.00,0.00,4236225.00,78436.00,49965.00,0.00,0.00,0.00,112555.00,112555.00,240957.00,4477182.00,448428.00,798206.00,1246635.00,0.00,0.00,0.00,3230457.00,4477182.00
55,562376.00,205131.00,26921.00,31115.00,76486.00,55934.00,22396.00,32871.00,888.00,258763.00,82436.00,10634.00,2002.00,78762.00,44486.00,0.00,4673.00,13677.00,357.00,0.00,41.00,10884.00,1758.00,5.00,1563.00,53.00,614.00,134.00,0.00,1.00,110.00,91.00,658.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,5007.00,39009.00,56208.00,0.00,24344.00,0.00,0.00,0.00,89929.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1740348.00,0.00,0.00,0.00,40517.00,178442.00,1906256.00,2084699.00,2125216.00,3865564.00,404333.00,768907.00,1173241.00,0.00,0.00,0.00,2692323.00,3865564.00
56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,777.00,0.00,0.00,0.00,2161.00,752.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,2713.00,0.00,23761.00,28005.00,227.00,0.00,0.00,0.00,515.00,0.00,215.00,0.00,1315.00,5721.00,1037.00,1333.00,0.00,0.00,123.00,241.00,70.00,320.00,4412.00,10416.00,12244.00,0.00,589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,637.00,0.00,0.00,0.00,0.00,0.00,219.00,1601.00,0.00,0.00,0.00,0.00,533.00,4222.00,1098.00,2450.00,227.00,501.00,487.00,2950.00,0.00,452.00,4.00,3.00,821.00,1311.00,0.00,33.00,421.00,16618.00,302.00,0.00,0.00,132351.00,1054745.00,31244.00,0.00,102829.00,110739.00,1043255.00,1153994.00,2342813.00,2475164.00,100387.00,1656960.00,1757346.00,0.00,0.00,0.00,717818.00,2475164.00
57,16830.00,5784.00,850.00,1055.00,146.00,1798.00,598.00,48.00,24.00,300.00,507.00,18.00,47.00,13.00,42.00,0.00,130.00,432.00,33.00,0.00,33.00,427.00,181.00,3.00,146.00,0.00,15.00,3.00,0.00,0.00,9.00,5.00,45.00,870.00,92453.00,108965.00,881.00,0.00,15111.00,3335.00,247.00,581.00,14507.00,8004.00,100294.00,1043.00,4474.00,14238.00,288.00,589530.00,880199.00,159945.00,685984.00,216845.00,575626.00,7331.00,225816.00,2350.00,605875.00,315494.00,237107.00,73460.00,16201.00,145605.00,231.00,10577.00,136.00,21426.00,113146.00,4752.00,15448.00,0.00,22913.00,11623.00,7686.00,74.00,0.00,355.00,38.00,148.00,56687.00,14084.00,1090.00,0.00,111.00,0.00,12826.00,75.00,939.00,171.00,2.00,3118.00,175473.00,0.00,18.00,3.00,3286.00,6784.00,15493.00,0.00,5630896.00,1675803.00,32724.00,0.00,39781.00,1072897.00,124970.00,1197867.00,2946174.00,8577070.00,4450210.00,2131043.00,6581253.00,0.00,0.00,0.00,1995818.00,8577071.00
58,9734.00,14648.00,6993.00,4452.00,669.00,339.00,678.00,0.00,0.00,19628.00,481.00,184.00,806.00,804.00,323.00,0.00,2242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36922.00,234.00,7954.00,2811.00,175.00,26978.00,12.00,13592.00,373.00,162.00,943.00,537.00,70005.00,10561.00,94188.00,6342.00,2888.00,100883.00,22.00,59254.00,135809.00,1312.00,319785.00,4893.00,213544.00,778.00,40114.00,2478.00,26867.00,4374.00,3594.00,31.00,436.00,2804.00,495.00,2519.00,282.00,339.00,537071.00,15063.00,4417.00,33202.00,464205.00,20284.00,57819.00,32750.00,754387.00,452155.00,218801.00,46195.00,142542.00,195174.00,188524.00,9934.00,1057.00,2312.00,15593.00,824.00,3987.00,247.00,13.00,1466.00,19687.00,0.00,145.00,698.00,411.00,11899.00,532018.00,0.00,5020153.00,492128.00,20551.00,0.00,3718.00,623.00,967603.00,968226.00,1484623.00,6504776.00,5191440.00,1171955.00,6363395.00,0.00,0.00,0.00,141381.00,6504776.00
59,1594.00,3118.00,0.00,1106.00,129.00,34.00,9.00,47.00,23.00,591.00,1836.00,6.00,15.00,699.00,156.00,0.00,41.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.00,62.00,0.00,0.00,2096.00,173.00,1252.00,312.00,2487.00,2931.00,15.00,22871.00,243.00,2052.00,94.00,139.00,1060.00,4897.00,11270.00,1317.00,379.00,5831.00,94.00,30976.00,143809.00,84134.00,891.00,12109.00,406834.00,439.00,17039.00,136.00,66386.00,4914.00,4130.00,0.00,3646.00,99544.00,19077.00,71168.00,30676.00,23784.00,11934.00,0.00,1122.00,197560.00,463651.00,4120.00,45860.00,222.00,0.00,221.00,29.00,9.00,23.00,191.00,2053.00,56.00,202.00,275.00,91.00,120.00,16.00,0.00,1.00,167.00,7966.00,0.00,0.00,980.00,1167.00,2040.00,187761.00,0.00,2016873.00,1334281.00,1364.00,0.00,342.00,1469198.00,205877.00,1675075.00,3011062.00,5027934.00,1905982.00,1377147.00,3283128.00,0.00,0.00,0.00,1744806.00,5027934.00
60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.00,6.00,20.00,56.00,169.00,0.00,57.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.00,1792.00,0.00,0.00,0.00,0.00,35399.00,8.00,0.00,0.00,0.00,638.00,1306.00,74.00,191.00,383.00,0.00,0.00,951.00,0.00,0.00,153.00,134.00,3919.00,399.00,4147.00,776.00,551.00,0.00,205060.00,99.00,6235.00,127876.00,3648.00,118144.00,0.00,2748.00,0.00,0.00,0.00,8453.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525247.00,0.00,18433.00,0.00,60516.00,1001251.00,340439.00,1341690.00,1420639.00,1945887.00,443320.00,137177.00,580497.00,0.00,0.00,0.00,1365390.00,1945886.00
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.00,0.00,3428.00,0.00,0.00,95988.00,656495.00,68.00,88.00,0.00,0.00,0.00,1900.00,43.00,0.00,0.00,0.00,1483530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,2937.00,3059.00,0.00,0.00,0.00,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1001.00,0.00,2249180.00,38623.00,0.00,0.00,781.00,1813126.00,1107931.00,2921057.00,2960461.00,5209642.00,3240.00,130683.00,133923.00,0.00,0.00,0.00,5075719.00,5209642.00
62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372.00,0.00,0.00,0.00,1033.00,3451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,433.00,0.00,167.00,196.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3722.00,0.00,2927.00,18481.00,34909.00,290706.00,730420.00,108647.00,3759.00,287049.00,37219.00,883.00,0.00,0.00,0.00,788552.00,61893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,0.00,0.00,0.00,247.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2375226.00,0.00,0.00,268290.00,9.00,420148.00,264707.00,684855.00,953154.00,3328380.00,862565.00,363869.00,1226434.00,0.00,0.00,0.00,2101946.00,3328380.00
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,18.00,8251.00,17885.00,5.00,0.00,1394.00,97.00,0.00,0.00,0.00,439.00,0.00,306.00,0.00,0.00,23.00,422.00,12.00,506.00,96.00,1.00,1.00,3414.00,155.00,1126.00,0.00,30460.00,35900.00,290.00,100043.00,87313.00,971.00,0.00,0.00,0.00,468.00,0.00,0.00,3591.00,4270.00,0.00,214184.00,225942.00,236352.00,377.00,16493.00,45151.00,742.00,122851.00,0.00,47684.00,10618.00,1666.00,334319.00,243476.00,742902.00,10992.00,558660.00,113535.00,153276.00,41972.00,246.00,5501.00,79639.00,72508.00,2571.00,142.00,12884.00,192.00,194.00,134.00,73.00,2392.00,1685.00,18643.00,30.00,366.00,254.00,1156.00,43.00,59.00,29.00,3.00,435.00,1909.00,0.00,0.00,0.00,20.00,662.00,4150.00,0.00,3624610.00,814367.00,789751.00,3015676.00,185.00,2691996.00,501249.00,3193246.00,7813224.00,11437835.00,6364702.00,2138685.00,8503387.00,0.00,0.00,0.00,2934448.00,11437834.00
64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6012.00,753.00,0.00,0.00,1545.00,264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1805.00,13.00,91.00,0.00,2158.00,2544.00,20.00,0.00,0.00,185.00,94.00,244.00,101.00,419.00,254.00,0.00,422.00,0.00,0.00,2087.00,2253.00,41306.00,7060.00,126.00,131.00,0.00,421.00,247.00,458.00,0.00,0.00,0.00,0.00,262622.00,12650.00,440584.00,224529.00,9.00,15826.00,0.00,0.00,0.00,0.00,960.00,5184.00,12641.00,14337.00,16389.00,7850.00,888.00,19634.00,19149.00,25502.00,23.00,419.00,123.00,7199.00,35.00,773.00,11.00,4.00,180.00,580.00,0.00,144.00,982.00,349.00,2516.00,135.00,0.00,1163148.00,0.00,106634.00,1055596.00,77490.00,1384433.00,295309.00,1679742.00,2919463.00,4082610.00,1053845.00,0.00,1053845.00,0.00,0.00,0.00,3028765.00,4082611.00
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,541.00,4.00,4.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,994.00,1172.00,10.00,0.00,0.00,158.00,0.00,0.00,0.00,0.00,472.00,0.00,0.00,7572.00,0.00,98244.00,10800.00,4547.00,1733.00,238.00,4487.00,0.00,778.00,359.00,397.00,5028.00,0.00,0.00,25.00,50791.00,66528.00,1999.00,609.00,20881.00,2431.00,349.00,30.00,218.00,12671.00,3890.00,11628.00,8731.00,256.00,12.00,0.00,730.00,10534.00,30466.00,8056.00,144.00,1778.00,1551.00,8783.00,120.00,356.00,503.00,22.00,3735.00,3939.00,0.00,638.00,950.00,1330.00,1198.00,7595.00,0.00,401274.00,3969554.00,52972.00,4529212.00,831.00,21710.00,79011.00,100720.00,8653289.00,9054563.00,5191058.00,3242095.00,8433154.00,0.00,0.00,0.00,621409.00,9054563.00
66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3349.00,0.00,6.00,0.00,0.00,0.00,0.00,77.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,62.00,197.00,0.00,969.00,1142.00,10.00,76.00,0.00,0.00,43.00,0.00,0.00,0.00,263.00,0.00,0.00,1329.00,244.00,24465.00,910.00,1460.00,6872.00,205.00,284.00,0.00,312.00,0.00,3165.00,0.00,3302.00,0.00,167.00,725.00,0.00,225236.00,256.00,52.00,224.00,177.00,194.00,106.00,0.00,1282.00,1432.00,12501.00,39726.00,45853.00,40079.00,711.00,17071.00,10593.00,21194.00,175.00,162.00,351.00,3395.00,140.00,74.00,0.00,0.00,142.00,2254.00,0.00,49.00,172.00,274.00,3414.00,14618.00,0.00,491671.00,3433356.00,39137.00,144671.00,143.00,401633.00,378252.00,779885.00,4397193.00,4888864.00,376091.00,1146686.00,1522777.00,0.00,0.00,0.00,3366087.00,4888864.00
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29999.00,0.00,14645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1297.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,878.00,0.00,0.00,3670.00,810.00,1720.00,9916.00,0.00,0.00,218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,4115.00,88.00,0.00,0.00,0.00,0.00,3490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1621.00,0.00,72548.00,0.00,0.00,931472.00,272.00,24405.00,1805102.00,1829507.00,2761251.00,2833799.00,487023.00,1531467.00,2018490.00,0.00,0.00,0.00,815308.00,2833799.00
